t_seconds,strip,ink,occluded
3190.0,0,0.12969,1
3190.0,1,0.1363,1
3190.0,2,0.13258,0
3190.0,3,0.16312,0
3190.0,4,0.18305,0
3190.0,5,0.15878,0
3190.0,6,0.10255,0
3190.0,7,0.10133,0
3195.0,0,0.08081,1
3195.0,1,0.11859,1
3195.0,2,0.14062,0
3195.0,3,0.16721,0
3195.0,4,0.18198,0
3195.0,5,0.1576,0
3195.0,6,0.10419,0
3195.0,7,0.10065,0
3200.0,0,0.07617,1
3200.0,1,0.07253,1
3200.0,2,0.1193,1
3200.0,3,0.16948,0
3200.0,4,0.18195,0
3200.0,5,0.15659,0
3200.0,6,0.10505,0
3200.0,7,0.1018,0
3205.0,0,0.07339,1
3205.0,1,0.08219,1
3205.0,2,0.12581,0
3205.0,3,0.16518,0
3205.0,4,0.18919,0
3205.0,5,0.15979,0
3205.0,6,0.10391,0
3205.0,7,0.1,0
3210.0,0,0.06362,1
3210.0,1,0.11823,1
3210.0,2,0.1388,0
3210.0,3,0.16932,0
3210.0,4,0.19154,0
3210.0,5,0.16042,0
3210.0,6,0.10484,0
3210.0,7,0.09794,0
3215.0,0,0.0926,1
3215.0,1,0.12802,1
3215.0,2,0.15687,1
3215.0,3,0.16503,0
3215.0,4,0.18911,0
3215.0,5,0.15672,0
3215.0,6,0.10172,0
3215.0,7,0.09888,0
3220.0,0,0.08563,1
3220.0,1,0.11826,1
3220.0,2,0.15057,0
3220.0,3,0.17435,0
3220.0,4,0.19036,0
3220.0,5,0.1607,0
3220.0,6,0.10602,0
3220.0,7,0.10049,0
3225.0,0,0.09659,1
3225.0,1,0.13698,1
3225.0,2,0.13435,0
3225.0,3,0.15805,0
3225.0,4,0.18685,0
3225.0,5,0.16055,0
3225.0,6,0.10724,0
3225.0,7,0.09378,0
3230.0,0,0.08005,1
3230.0,1,0.11458,1
3230.0,2,0.18529,1
3230.0,3,0.1693,0
3230.0,4,0.18443,0
3230.0,5,0.15951,0
3230.0,6,0.10419,0
3230.0,7,0.08802,0
3235.0,0,0.0824,1
3235.0,1,0.13891,1
3235.0,2,0.13674,0
3235.0,3,0.16401,0
3235.0,4,0.18388,0
3235.0,5,0.15888,0
3235.0,6,0.10698,0
3235.0,7,0.09328,0
3240.0,0,0.0731,1
3240.0,1,0.09917,1
3240.0,2,0.16797,1
3240.0,3,0.16844,0
3240.0,4,0.18117,0
3240.0,5,0.1569,0
3240.0,6,0.10474,0
3240.0,7,0.08523,0
3245.0,0,0.0606,1
3245.0,1,0.08398,1
3245.0,2,0.10182,1
3245.0,3,0.16661,0
3245.0,4,0.18161,0
3245.0,5,0.1574,0
3245.0,6,0.10375,0
3245.0,7,0.08924,0
3250.0,0,0.07745,1
3250.0,1,0.13695,1
3250.0,2,0.13852,0
3250.0,3,0.16693,0
3250.0,4,0.18391,0
3250.0,5,0.15849,0
3250.0,6,0.10708,0
3250.0,7,0.09318,0
3255.0,0,0.07862,1
3255.0,1,0.1344,1
3255.0,2,0.14888,1
3255.0,3,0.17755,0
3255.0,4,0.1843,0
3255.0,5,0.15732,0
3255.0,6,0.10508,0
3255.0,7,0.09245,0
3260.0,0,0.07099,1
3260.0,1,0.08875,1
3260.0,2,0.17414,1
3260.0,3,0.17333,0
3260.0,4,0.18172,0
3260.0,5,0.1581,0
3260.0,6,0.10427,0
3260.0,7,0.09362,0
3265.0,0,0.06901,1
3265.0,1,0.1399,1
3265.0,2,0.13841,0
3265.0,3,0.17505,0
3265.0,4,0.18607,0
3265.0,5,0.15841,0
3265.0,6,0.10635,0
3265.0,7,0.09529,0
3270.0,0,0.06128,1
3270.0,1,0.13953,1
3270.0,2,0.14237,0
3270.0,3,0.09992,0
3270.0,4,0.19385,1
3270.0,5,0.17227,0
3270.0,6,0.10552,0
3270.0,7,0.09154,0
3275.0,0,0.0588,1
3275.0,1,0.12513,1
3275.0,2,0.06857,0
3275.0,3,0.17893,1
3275.0,4,0.17539,0
3275.0,5,0.16487,0
3275.0,6,0.1068,0
3275.0,7,0.0938,0
3280.0,0,0.05815,1
3280.0,1,0.14042,1
3280.0,2,0.14198,0
3280.0,3,0.11036,0
3280.0,4,0.18807,1
3280.0,5,0.18195,0
3280.0,6,0.10661,0
3280.0,7,0.09273,0
3285.0,0,0.06755,1
3285.0,1,0.13693,1
3285.0,2,0.13773,0
3285.0,3,0.17258,0
3285.0,4,0.18979,0
3285.0,5,0.17357,0
3285.0,6,0.10664,0
3285.0,7,0.09432,0
3290.0,0,0.07922,1
3290.0,1,0.13682,1
3290.0,2,0.13721,0
3290.0,3,0.17667,0
3290.0,4,0.19081,0
3290.0,5,0.17539,0
3290.0,6,0.10987,0
3290.0,7,0.09435,0
3295.0,0,0.10281,0
3295.0,1,0.075,1
3295.0,2,0.12471,1
3295.0,3,0.12742,1
3295.0,4,0.10732,1
3295.0,5,0.12437,1
3295.0,6,0.16161,1
3295.0,7,0.17971,1
3300.0,0,0.145,1
3300.0,1,0.19536,1
3300.0,2,0.18445,1
3300.0,3,0.15227,1
3300.0,4,0.11948,1
3300.0,5,0.07615,1
3300.0,6,0.14721,1
3300.0,7,0.14599,1
3305.0,0,0.14279,1
3305.0,1,0.18779,1
3305.0,2,0.17802,1
3305.0,3,0.14891,1
3305.0,4,0.10232,1
3305.0,5,0.07891,1
3305.0,6,0.14357,1
3305.0,7,0.14352,1
3310.0,0,0.14464,1
3310.0,1,0.18924,1
3310.0,2,0.1794,1
3310.0,3,0.14823,1
3310.0,4,0.12016,1
3310.0,5,0.08536,1
3310.0,6,0.14133,1
3310.0,7,0.14286,1
3315.0,0,0.18872,0
3315.0,1,0.17372,1
3315.0,2,0.12958,1
3315.0,3,0.09672,1
3315.0,4,0.09378,1
3315.0,5,0.12021,1
3315.0,6,0.06979,1
3315.0,7,0.09216,1
3320.0,0,0.18424,0
3320.0,1,0.14734,0
3320.0,2,0.1149,1
3320.0,3,0.10487,1
3320.0,4,0.05964,1
3320.0,5,0.15672,1
3320.0,6,0.03638,1
3320.0,7,0.11417,1
3325.0,0,0.1731,1
3325.0,1,0.06802,1
3325.0,2,0.03698,1
3325.0,3,0.07583,1
3325.0,4,0.05576,0
3325.0,5,0.05844,0
3325.0,6,0.09987,0
3325.0,7,0.08784,1
3330.0,0,0.1424,1
3330.0,1,0.16289,1
3330.0,2,0.13466,1
3330.0,3,0.1231,1
3330.0,4,0.09344,1
3330.0,5,0.07531,1
3330.0,6,0.13995,1
3330.0,7,0.14521,1
3335.0,0,0.14133,1
3335.0,1,0.1632,1
3335.0,2,0.11427,1
3335.0,3,0.10682,1
3335.0,4,0.09125,1
3335.0,5,0.07768,1
3335.0,6,0.14388,1
3335.0,7,0.14396,1
3340.0,0,0.07529,1
3340.0,1,0.11852,1
3340.0,2,0.12331,1
3340.0,3,0.09187,0
3340.0,4,0.05451,0
3340.0,5,0.05513,0
3340.0,6,0.06589,0
3340.0,7,0.07443,0
3345.0,0,0.07201,1
3345.0,1,0.21828,1
3345.0,2,0.10747,0
3345.0,3,0.08609,0
3345.0,4,0.11852,1
3345.0,5,0.07266,1
3345.0,6,0.0782,1
3345.0,7,0.07341,0
3350.0,0,0.12768,1
3350.0,1,0.17792,1
3350.0,2,0.10451,0
3350.0,3,0.08063,0
3350.0,4,0.06786,0
3350.0,5,0.08424,0
3350.0,6,0.03786,1
3350.0,7,0.04833,1
3355.0,0,0.25344,1
3355.0,1,0.09997,0
3355.0,2,0.09208,0
3355.0,3,0.10516,1
3355.0,4,0.06227,1
3355.0,5,0.12784,1
3355.0,6,0.0682,0
3355.0,7,0.07474,0
3360.0,0,0.25331,1
3360.0,1,0.0994,0
3360.0,2,0.09143,0
3360.0,3,0.08135,0
3360.0,4,0.07687,0
3360.0,5,0.08948,0
3360.0,6,0.09781,0
3360.0,7,0.13602,1
3365.0,0,0.25422,1
3365.0,1,0.1024,0
3365.0,2,0.09263,0
3365.0,3,0.08419,0
3365.0,4,0.07971,0
3365.0,5,0.08724,0
3365.0,6,0.08672,0
3365.0,7,0.09789,0
3370.0,0,0.10607,0
3370.0,1,0.09435,0
3370.0,2,0.05286,1
3370.0,3,0.06565,1
3370.0,4,0.09247,0
3370.0,5,0.08339,0
3370.0,6,0.08221,0
3370.0,7,0.08346,0
3375.0,0,0.12073,0
3375.0,1,0.04312,1
3375.0,2,0.03294,1
3375.0,3,0.0726,0
3375.0,4,0.06508,0
3375.0,5,0.06625,0
3375.0,6,0.06539,0
3375.0,7,0.06935,0
3380.0,0,0.12544,0
3380.0,1,0.12615,0
3380.0,2,0.10724,0
3380.0,3,0.08211,0
3380.0,4,0.09857,0
3380.0,5,0.14049,1
3380.0,6,0.13076,1
3380.0,7,0.1143,1
3385.0,0,0.1193,0
3385.0,1,0.12596,0
3385.0,2,0.10979,0
3385.0,3,0.07901,0
3385.0,4,0.09633,0
3385.0,5,0.12732,1
3385.0,6,0.08284,1
3385.0,7,0.08542,1
3390.0,0,0.20299,0
3390.0,1,0.12271,0
3390.0,2,0.10766,0
3390.0,3,0.11031,0
3390.0,4,0.12477,1
3390.0,5,0.06331,1
3390.0,6,0.11253,0
3390.0,7,0.095,0
3395.0,0,0.20333,0
3395.0,1,0.12333,0
3395.0,2,0.10544,0
3395.0,3,0.10604,0
3395.0,4,0.11023,0
3395.0,5,0.12341,0
3395.0,6,0.13133,1
3395.0,7,0.07352,1
3400.0,0,0.11315,0
3400.0,1,0.10182,0
3400.0,2,0.10016,0
3400.0,3,0.09414,0
3400.0,4,0.1349,0
3400.0,5,0.08987,1
3400.0,6,0.06346,1
3400.0,7,0.0868,0
3405.0,0,0.14211,0
3405.0,1,0.10568,0
3405.0,2,0.10646,0
3405.0,3,0.11672,0
3405.0,4,0.1193,0
3405.0,5,0.11044,0
3405.0,6,0.11141,0
3405.0,7,0.18424,1
3410.0,0,0.10927,0
3410.0,1,0.07346,0
3410.0,2,0.05844,1
3410.0,3,0.05867,1
3410.0,4,0.07331,0
3410.0,5,0.055,0
3410.0,6,0.06875,0
3410.0,7,0.06906,0
3415.0,0,0.25201,1
3415.0,1,0.13703,0
3415.0,2,0.15036,1
3415.0,3,0.06943,1
3415.0,4,0.12297,1
3415.0,5,0.11081,0
3415.0,6,0.10607,0
3415.0,7,0.11271,0
3420.0,0,0.25495,1
3420.0,1,0.1349,0
3420.0,2,0.12833,0
3420.0,3,0.12164,0
3420.0,4,0.11807,0
3420.0,5,0.11232,0
3420.0,6,0.10875,0
3420.0,7,0.10917,0
3425.0,0,0.2113,1
3425.0,1,0.13406,0
3425.0,2,0.11484,0
3425.0,3,0.14104,1
3425.0,4,0.11581,1
3425.0,5,0.09943,1
3425.0,6,0.11591,0
3425.0,7,0.10737,0
3430.0,0,0.22396,1
3430.0,1,0.14206,0
3430.0,2,0.11977,0
3430.0,3,0.12427,0
3430.0,4,0.10888,0
3430.0,5,0.11487,0
3430.0,6,0.11039,1
3430.0,7,0.10419,1
3435.0,0,0.12583,0
3435.0,1,0.13977,0
3435.0,2,0.12286,0
3435.0,3,0.11513,0
3435.0,4,0.10773,0
3435.0,5,0.09547,0
3435.0,6,0.0687,1
3435.0,7,0.10471,0
3440.0,0,0.14,1
3440.0,1,0.17945,1
3440.0,2,0.14211,1
3440.0,3,0.11443,1
3440.0,4,0.10628,1
3440.0,5,0.08318,1
3440.0,6,0.14021,1
3440.0,7,0.1419,1
3445.0,0,0.14445,1
3445.0,1,0.17458,1
3445.0,2,0.11615,1
3445.0,3,0.10982,1
3445.0,4,0.09734,1
3445.0,5,0.0818,1
3445.0,6,0.13797,1
3445.0,7,0.14299,1
3450.0,0,0.13904,1
3450.0,1,0.16294,0
3450.0,2,0.1363,0
3450.0,3,0.17766,1
3450.0,4,0.06883,1
3450.0,5,0.11172,1
3450.0,6,0.11977,0
3450.0,7,0.0912,0
3455.0,0,0.13909,1
3455.0,1,0.16784,0
3455.0,2,0.13305,0
3455.0,3,0.14581,0
3455.0,4,0.17115,1
3455.0,5,0.09026,1
3455.0,6,0.14289,1
3455.0,7,0.09224,0
3460.0,0,0.15539,0
3460.0,1,0.12826,0
3460.0,2,0.14823,0
3460.0,3,0.12753,0
3460.0,4,0.16612,1
3460.0,5,0.07659,1
3460.0,6,0.10797,1
3460.0,7,0.08669,0
3465.0,0,0.16357,0
3465.0,1,0.1418,0
3465.0,2,0.12703,0
3465.0,3,0.12693,0
3465.0,4,0.11531,0
3465.0,5,0.11594,0
3465.0,6,0.10885,0
3465.0,7,0.11641,1
3470.0,0,0.1551,0
3470.0,1,0.14185,0
3470.0,2,0.12086,0
3470.0,3,0.13443,0
3470.0,4,0.13708,1
3470.0,5,0.06497,1
3470.0,6,0.15031,1
3470.0,7,0.16794,1
3475.0,0,0.15383,0
3475.0,1,0.14279,0
3475.0,2,0.12026,0
3475.0,3,0.1293,0
3475.0,4,0.12766,0
3475.0,5,0.14521,1
3475.0,6,0.09549,1
3475.0,7,0.20242,1
3480.0,0,0.16602,0
3480.0,1,0.12372,0
3480.0,2,0.12742,0
3480.0,3,0.12333,0
3480.0,4,0.12336,0
3480.0,5,0.18076,1
3480.0,6,0.10917,1
3480.0,7,0.25388,1
3485.0,0,0.18263,0
3485.0,1,0.16268,0
3485.0,2,0.16081,0
3485.0,3,0.14794,1
3485.0,4,0.07938,1
3485.0,5,0.11313,1
3485.0,6,0.12956,0
3485.0,7,0.11547,0
3490.0,0,0.1437,1
3490.0,1,0.18612,1
3490.0,2,0.14375,1
3490.0,3,0.12747,1
3490.0,4,0.12232,1
3490.0,5,0.08789,1
3490.0,6,0.13031,1
3490.0,7,0.12667,1
3495.0,0,0.12422,1
3495.0,1,0.0943,1
3495.0,2,0.07604,1
3495.0,3,0.08919,1
3495.0,4,0.06414,1
3495.0,5,0.07005,1
3495.0,6,0.05948,0
3495.0,7,0.07648,1
3500.0,0,0.1651,1
3500.0,1,0.17982,0
3500.0,2,0.17674,0
3500.0,3,0.17159,1
3500.0,4,0.14307,0
3500.0,5,0.13557,0
3500.0,6,0.13221,0
3500.0,7,0.12716,1
3505.0,0,0.17677,0
3505.0,1,0.17352,0
3505.0,2,0.17451,0
3505.0,3,0.10917,1
3505.0,4,0.04232,1
3505.0,5,0.05245,1
3505.0,6,0.06435,0
3505.0,7,0.06862,1
3510.0,0,0.16643,1
3510.0,1,0.09091,1
3510.0,2,0.06286,1
3510.0,3,0.0882,0
3510.0,4,0.08943,0
3510.0,5,0.07503,0
3510.0,6,0.08383,0
3510.0,7,0.08263,1
3515.0,0,0.1524,1
3515.0,1,0.0924,0
3515.0,2,0.09214,1
3515.0,3,0.05013,1
3515.0,4,0.09862,0
3515.0,5,0.07273,0
3515.0,6,0.08021,0
3515.0,7,0.07945,1
3520.0,0,0.11495,1
3520.0,1,0.0713,1
3520.0,2,0.09857,1
3520.0,3,0.07911,0
3520.0,4,0.08607,0
3520.0,5,0.07833,0
3520.0,6,0.07203,0
3520.0,7,0.07789,1
3525.0,0,0.1337,1
3525.0,1,0.11659,0
3525.0,2,0.10536,0
3525.0,3,0.07094,0
3525.0,4,0.08016,0
3525.0,5,0.07776,1
3525.0,6,0.04138,1
3525.0,7,0.06719,1
3530.0,0,0.13451,1
3530.0,1,0.11797,0
3530.0,2,0.10901,0
3530.0,3,0.09531,0
3530.0,4,0.12432,1
3530.0,5,0.06049,1
3530.0,6,0.07799,0
3530.0,7,0.07768,1
3535.0,0,0.12385,1
3535.0,1,0.08846,1
3535.0,2,0.09695,0
3535.0,3,0.09466,0
3535.0,4,0.10148,0
3535.0,5,0.07815,0
3535.0,6,0.07177,0
3535.0,7,0.07768,1
3540.0,0,0.15609,0
3540.0,1,0.1256,0
3540.0,2,0.10792,0
3540.0,3,0.09893,1
3540.0,4,0.10299,1
3540.0,5,0.14622,1
3540.0,6,0.08552,1
3540.0,7,0.08885,0
3545.0,0,0.13612,0
3545.0,1,0.10557,0
3545.0,2,0.08492,0
3545.0,3,0.09732,0
3545.0,4,0.10224,0
3545.0,5,0.10539,1
3545.0,6,0.04708,1
3545.0,7,0.0676,0
3550.0,0,0.12984,0
3550.0,1,0.11128,0
3550.0,2,0.08984,0
3550.0,3,0.10031,0
3550.0,4,0.10677,0
3550.0,5,0.11698,1
3550.0,6,0.05891,1
3550.0,7,0.06932,0
3555.0,0,0.17576,0
3555.0,1,0.13346,0
3555.0,2,0.11161,0
3555.0,3,0.11685,0
3555.0,4,0.12742,0
3555.0,5,0.13159,0
3555.0,6,0.14326,0
3555.0,7,0.11682,0
3560.0,0,0.0912,1
3560.0,1,0.0975,1
3560.0,2,0.12789,0
3560.0,3,0.09909,0
3560.0,4,0.12682,1
3560.0,5,0.05719,1
3560.0,6,0.05742,1
3560.0,7,0.07089,0
3565.0,0,0.0907,1
3565.0,1,0.09758,1
3565.0,2,0.13073,0
3565.0,3,0.10706,0
3565.0,4,0.10773,0
3565.0,5,0.09721,0
3565.0,6,0.08565,0
3565.0,7,0.08937,1
3570.0,0,0.09013,1
3570.0,1,0.0982,1
3570.0,2,0.1312,0
3570.0,3,0.10883,0
3570.0,4,0.10828,0
3570.0,5,0.10661,0
3570.0,6,0.07909,0
3570.0,7,0.07932,0
3575.0,0,0.14438,0
3575.0,1,0.0962,0
3575.0,2,0.11154,0
3575.0,3,0.08951,0
3575.0,4,0.08018,0
3575.0,5,0.07539,0
3575.0,6,0.07674,0
3575.0,7,0.1101,1
3580.0,0,0.14552,0
3580.0,1,0.10023,0
3580.0,2,0.11365,0
3580.0,3,0.08891,0
3580.0,4,0.08109,0
3580.0,5,0.07604,0
3580.0,6,0.10372,0
3580.0,7,0.0831,1
3585.0,0,0.11852,0
3585.0,1,0.08586,1
3585.0,2,0.04414,1
3585.0,3,0.07031,0
3585.0,4,0.07263,0
3585.0,5,0.07411,0
3585.0,6,0.06411,0
3585.0,7,0.04526,1
3590.0,0,0.1293,1
3590.0,1,0.14289,0
3590.0,2,0.08758,1
3590.0,3,0.10401,1
3590.0,4,0.11216,0
3590.0,5,0.08823,0
3590.0,6,0.08458,0
3590.0,7,0.08224,0
3595.0,0,0.13169,1
3595.0,1,0.12841,0
3595.0,2,0.13878,0
3595.0,3,0.12161,0
3595.0,4,0.15964,1
3595.0,5,0.05411,1
3595.0,6,0.09138,0
3595.0,7,0.08388,0
3600.0,0,0.16279,1
3600.0,1,0.14602,0
3600.0,2,0.11872,0
3600.0,3,0.12875,0
3600.0,4,0.11977,0
3600.0,5,0.10708,0
3600.0,6,0.05422,1
3600.0,7,0.07211,1
3605.0,0,0.14367,0
3605.0,1,0.09641,0
3605.0,2,0.09557,0
3605.0,3,0.08945,0
3605.0,4,0.06406,0
3605.0,5,0.04526,1
3605.0,6,0.11576,0
3605.0,7,0.04878,1
3610.0,0,0.14792,0
3610.0,1,0.12747,0
3610.0,2,0.14638,0
3610.0,3,0.1768,0
3610.0,4,0.18422,1
3610.0,5,0.13724,1
3610.0,6,0.18065,1
3610.0,7,0.08341,1
3615.0,0,0.185,1
3615.0,1,0.15971,0
3615.0,2,0.17544,0
3615.0,3,0.14029,0
3615.0,4,0.16328,0
3615.0,5,0.15089,0
3615.0,6,0.13474,1
3615.0,7,0.13245,1
3620.0,0,0.16453,0
3620.0,1,0.11497,0
3620.0,2,0.12047,0
3620.0,3,0.1225,0
3620.0,4,0.14669,0
3620.0,5,0.13484,1
3620.0,6,0.11495,1
3620.0,7,0.12638,0
3625.0,0,0.15438,0
3625.0,1,0.12253,0
3625.0,2,0.13104,0
3625.0,3,0.14148,0
3625.0,4,0.15039,0
3625.0,5,0.14586,0
3625.0,6,0.16365,0
3625.0,7,0.11083,1
3630.0,0,0.14979,0
3630.0,1,0.12081,0
3630.0,2,0.13281,0
3630.0,3,0.1432,0
3630.0,4,0.15008,0
3630.0,5,0.14445,0
3630.0,6,0.15875,0
3630.0,7,0.10159,1
3635.0,0,0.16391,0
3635.0,1,0.13143,0
3635.0,2,0.12771,0
3635.0,3,0.12682,0
3635.0,4,0.10497,0
3635.0,5,0.0549,1
3635.0,6,0.07034,0
3635.0,7,0.08766,0
3640.0,0,0.24156,1
3640.0,1,0.12503,0
3640.0,2,0.17208,0
3640.0,3,0.15049,0
3640.0,4,0.16779,0
3640.0,5,0.16253,1
3640.0,6,0.11497,1
3640.0,7,0.13818,0
3645.0,0,0.2425,1
3645.0,1,0.12383,0
3645.0,2,0.17044,0
3645.0,3,0.1469,0
3645.0,4,0.14284,0
3645.0,5,0.12479,0
3645.0,6,0.12484,0
3645.0,7,0.12719,0
3650.0,0,0.13453,0
3650.0,1,0.09349,0
3650.0,2,0.09661,0
3650.0,3,0.09268,0
3650.0,4,0.08456,0
3650.0,5,0.11104,0
3650.0,6,0.12466,1
3650.0,7,0.05279,1
3655.0,0,0.14526,0
3655.0,1,0.11651,0
3655.0,2,0.13445,0
3655.0,3,0.14385,0
3655.0,4,0.14266,0
3655.0,5,0.13049,1
3655.0,6,0.06526,1
3655.0,7,0.06557,1
3660.0,0,0.17602,0
3660.0,1,0.15766,0
3660.0,2,0.15438,0
3660.0,3,0.15026,0
3660.0,4,0.14432,1
3660.0,5,0.11643,1
3660.0,6,0.15078,0
3660.0,7,0.13805,0
3665.0,0,0.12227,0
3665.0,1,0.07117,0
3665.0,2,0.0707,0
3665.0,3,0.07352,0
3665.0,4,0.08122,0
3665.0,5,0.04919,1
3665.0,6,0.06927,0
3665.0,7,0.06786,0
3670.0,0,0.15701,0
3670.0,1,0.11208,0
3670.0,2,0.10115,0
3670.0,3,0.09786,0
3670.0,4,0.12854,0
3670.0,5,0.12128,1
3670.0,6,0.09466,1
3670.0,7,0.07398,1
3675.0,0,0.12427,0
3675.0,1,0.08693,0
3675.0,2,0.10161,0
3675.0,3,0.12419,0
3675.0,4,0.14755,1
3675.0,5,0.07773,1
3675.0,6,0.13068,0
3675.0,7,0.06813,1
3680.0,0,0.14872,0
3680.0,1,0.09805,0
3680.0,2,0.09026,0
3680.0,3,0.09771,0
3680.0,4,0.10836,0
3680.0,5,0.12849,1
3680.0,6,0.09214,1
3680.0,7,0.09091,1
3685.0,0,0.16378,0
3685.0,1,0.10885,0
3685.0,2,0.09544,0
3685.0,3,0.09831,0
3685.0,4,0.09987,0
3685.0,5,0.12693,0
3685.0,6,0.12758,1
3685.0,7,0.08818,1
3690.0,0,0.18812,1
3690.0,1,0.12529,1
3690.0,2,0.12253,1
3690.0,3,0.11128,1
3690.0,4,0.09203,1
3690.0,5,0.09349,1
3690.0,6,0.05823,1
3690.0,7,0.06654,1
3695.0,0,0.15487,1
3695.0,1,0.16203,0
3695.0,2,0.10271,1
3695.0,3,0.07128,1
3695.0,4,0.12099,0
3695.0,5,0.10307,0
3695.0,6,0.10177,0
3695.0,7,0.09187,0
3700.0,0,0.15799,1
3700.0,1,0.17185,0
3700.0,2,0.09432,1
3700.0,3,0.11701,1
3700.0,4,0.13203,0
3700.0,5,0.10253,0
3700.0,6,0.09997,0
3700.0,7,0.09604,0
3705.0,0,0.15878,1
3705.0,1,0.16687,0
3705.0,2,0.1468,0
3705.0,3,0.15161,0
3705.0,4,0.15203,1
3705.0,5,0.06174,1
3705.0,6,0.10612,0
3705.0,7,0.09326,0
3710.0,0,0.19,1
3710.0,1,0.12648,1
3710.0,2,0.12659,1
3710.0,3,0.09859,1
3710.0,4,0.10305,1
3710.0,5,0.10117,1
3710.0,6,0.0787,1
3710.0,7,0.07576,1
3715.0,0,0.18909,1
3715.0,1,0.12698,1
3715.0,2,0.13109,1
3715.0,3,0.1125,1
3715.0,4,0.10435,1
3715.0,5,0.10273,1
3715.0,6,0.07628,1
3715.0,7,0.07859,1
3720.0,0,0.1987,1
3720.0,1,0.13336,1
3720.0,2,0.13695,1
3720.0,3,0.1113,1
3720.0,4,0.10349,1
3720.0,5,0.10518,1
3720.0,6,0.07833,1
3720.0,7,0.07812,1
3725.0,0,0.19117,1
3725.0,1,0.12768,1
3725.0,2,0.12557,1
3725.0,3,0.11544,1
3725.0,4,0.09745,1
3725.0,5,0.08833,1
3725.0,6,0.07448,1
3725.0,7,0.07898,1
3730.0,0,0.15315,0
3730.0,1,0.12724,0
3730.0,2,0.14518,0
3730.0,3,0.15878,1
3730.0,4,0.15901,0
3730.0,5,0.08208,1
3730.0,6,0.08245,1
3730.0,7,0.16826,1
3735.0,0,0.17708,1
3735.0,1,0.17247,0
3735.0,2,0.13919,0
3735.0,3,0.16036,0
3735.0,4,0.14263,0
3735.0,5,0.11906,1
3735.0,6,0.09406,1
3735.0,7,0.07411,1
3740.0,0,0.17195,1
3740.0,1,0.17208,0
3740.0,2,0.14083,0
3740.0,3,0.15477,0
3740.0,4,0.12961,0
3740.0,5,0.11154,0
3740.0,6,0.08654,1
3740.0,7,0.07219,1
3745.0,0,0.17281,1
3745.0,1,0.17203,0
3745.0,2,0.14188,0
3745.0,3,0.15352,0
3745.0,4,0.13557,0
3745.0,5,0.11995,0
3745.0,6,0.08497,1
3745.0,7,0.06003,1
3750.0,0,0.16956,1
3750.0,1,0.17432,0
3750.0,2,0.14302,0
3750.0,3,0.15427,0
3750.0,4,0.14258,0
3750.0,5,0.11779,0
3750.0,6,0.13596,0
3750.0,7,0.1131,1
3755.0,0,0.14482,0
3755.0,1,0.09698,0
3755.0,2,0.09661,0
3755.0,3,0.1006,0
3755.0,4,0.0813,0
3755.0,5,0.0901,0
3755.0,6,0.05135,1
3755.0,7,0.03427,1
3760.0,0,0.18154,0
3760.0,1,0.14477,0
3760.0,2,0.14643,0
3760.0,3,0.12776,0
3760.0,4,0.11133,1
3760.0,5,0.06831,1
3760.0,6,0.10917,0
3760.0,7,0.08146,0
3765.0,0,0.16437,0
3765.0,1,0.11297,0
3765.0,2,0.1118,0
3765.0,3,0.11487,0
3765.0,4,0.13195,0
3765.0,5,0.15042,0
3765.0,6,0.12664,1
3765.0,7,0.08971,1
3770.0,0,0.12224,0
3770.0,1,0.09698,0
3770.0,2,0.10844,0
3770.0,3,0.07896,0
3770.0,4,0.06849,1
3770.0,5,0.03479,1
3770.0,6,0.11138,0
3770.0,7,0.09208,0
3775.0,0,0.15214,0
3775.0,1,0.11953,0
3775.0,2,0.15755,0
3775.0,3,0.14919,1
3775.0,4,0.12148,1
3775.0,5,0.07745,1
3775.0,6,0.13615,0
3775.0,7,0.1063,0
3780.0,0,0.15771,1
3780.0,1,0.11904,1
3780.0,2,0.09523,1
3780.0,3,0.13766,1
3780.0,4,0.11094,1
3780.0,5,0.09331,1
3780.0,6,0.07237,0
3780.0,7,0.09581,1
3785.0,0,0.15422,1
3785.0,1,0.11914,1
3785.0,2,0.09596,1
3785.0,3,0.13945,1
3785.0,4,0.11146,1
3785.0,5,0.08271,1
3785.0,6,0.08409,0
3785.0,7,0.09643,1
3790.0,0,0.15732,1
3790.0,1,0.12104,1
3790.0,2,0.09487,1
3790.0,3,0.12602,1
3790.0,4,0.10023,1
3790.0,5,0.07203,1
3790.0,6,0.07732,1
3790.0,7,0.09479,1
3795.0,0,0.10232,1
3795.0,1,0.12138,1
3795.0,2,0.08063,1
3795.0,3,0.06586,0
3795.0,4,0.07133,0
3795.0,5,0.06865,0
3795.0,6,0.06516,0
3795.0,7,0.06831,0
3800.0,0,0.08977,1
3800.0,1,0.11099,0
3800.0,2,0.11974,0
3800.0,3,0.08573,0
3800.0,4,0.05378,1
3800.0,5,0.07818,0
3800.0,6,0.06604,0
3800.0,7,0.07065,0
3805.0,0,0.14065,1
3805.0,1,0.11138,0
3805.0,2,0.09214,0
3805.0,3,0.08836,0
3805.0,4,0.11367,0
3805.0,5,0.10586,1
3805.0,6,0.07823,1
3805.0,7,0.06948,0
3810.0,0,0.19331,0
3810.0,1,0.14622,0
3810.0,2,0.14208,0
3810.0,3,0.12279,0
3810.0,4,0.12833,0
3810.0,5,0.14307,0
3810.0,6,0.17323,0
